round_number,game_mode,is_rated,map_slug,is_team_duels,real_lat,real_lng,real_country,round_start,round_end,my_lat,my_lng,my_guessed_country,my_dist_m,my_dist_km,my_score,my_ttg_s,my_hp_before,my_hp_after,my_hp_delta,opp_lat,opp_lng,opp_guessed_country,opp_dist_m,opp_dist_km,opp_score,opp_ttg_s,opp_hp_before,opp_hp_after,opp_hp_delta,round_result,guessed_correctly,opp_correct,real_country_name,my_guessed_country_name,opp_guessed_country_name,region,dist_delta_km
9,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-3.8268001770173017,120.3227649570039,id,2026-01-29 12:14:04.077000+00:00,2026-01-29 12:14:24.660000+00:00,12.084999046907477,104.95665408844118,kh,2452683.676714796,2452.68,1331.0,5.58,3725.0,0.0,-3725.0,-3.9823636880169646,110.4292525285104,id,1097684.4765935887,1097.68,2765.0,17.22,200.0,200.0,0.0,L,False,True,Indonesia,Cambodia,Indonesia,Sulawesi,1354.9999999999998
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,42.97452718181744,47.51139389002,ru,2026-01-29 00:20:01.077000+00:00,2026-01-29 00:20:46.801000+00:00,50.069118966233184,29.770425096947147,ua,1564232.874739918,1564.23,2150.0,30.72,6000.0,5776.0,-224.0,46.49252486621303,30.712460076392905,ua,1380374.7806424892,1380.37,2374.0,45.35,6000.0,6000.0,0.0,L,False,False,Russian Federation,Ukraine,Ukraine,Southern MD,183.86000000000013
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,23.83424339324193,90.51651131159402,bd,2026-01-29 00:20:58.648000+00:00,2026-01-29 00:22:13.382000+00:00,3.00661453173125,102.49065262584725,my,2649295.195494159,2649.3,1197.0,62.49,5776.0,5776.0,0.0,17.23760412769832,-93.24628015798208,mx,15429873.273566164,15429.87,1.0,59.73,6000.0,4804.0,-1196.0,W,False,False,Bangladesh,Malaysia,Mexico,,-12780.57
3,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,41.09273686870105,14.10561264240652,it,2026-01-29 00:22:13.370000+00:00,2026-01-29 00:22:49.301000+00:00,41.33744402702487,19.66731375979037,al,465925.5877325386,465.93,3889.0,20.93,5776.0,5776.0,0.0,40.95687160819372,19.912899529517905,al,487307.3248110194,487.31,3844.0,34.22,4804.0,4759.0,-45.0,W,False,False,Italy,Albania,Albania,,-21.379999999999995
4,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,1.0444325545489954,104.106978569718,id,2026-01-29 00:22:59.817000+00:00,2026-01-29 00:23:35.925000+00:00,2.4214207333384,102.56425717755738,my,229875.0214550184,229.88,4417.0,21.11,5776.0,5776.0,0.0,-2.7101486267441484,107.8914151545179,id,592687.5786216629,592.69,3632.0,29.64,4759.0,3974.0,-785.0,W,False,True,Indonesia,Malaysia,Indonesia,Sumatra,-362.81000000000006
5,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,4.918980705547702,-75.05355610503213,co,2026-01-29 00:23:41.682000+00:00,2026-01-29 00:24:15.214000+00:00,4.87428161557175,-75.08402265876586,co,6008.0837430391,6.01,4984.0,18.53,5776.0,5776.0,0.0,-30.28540453994816,-71.0099520329821,cl,3938155.3358032927,3938.16,597.0,34.93,3974.0,0.0,-3974.0,W,True,False,Colombia,Colombia,Chile,,-3932.1499999999996
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-34.41056829803974,135.70534389707748,au,2026-01-28 23:33:19.284000+00:00,2026-01-28 23:34:24.984000+00:00,-42.30011520281362,173.0217817366702,nz,3340932.874111696,3340.93,824.0,50.7,6000.0,6000.0,0.0,50.85514763505353,12.02928679371792,de,15193816.740731556,15193.82,1.0,64.37,6000.0,5177.0,-823.0,W,False,False,Australia,New Zealand,Germany,Southern Australia,-11852.89
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,23.06725050623499,121.17880337449768,tw,2026-01-28 23:34:35.898000+00:00,2026-01-28 23:35:09.696000+00:00,24.10259992418253,121.25182400039547,tw,115365.8298560737,115.37,4698.0,18.8,6000.0,6000.0,0.0,39.98857020326116,140.75623352801003,jp,2630697.9439239395,2630.7,1209.0,35.24,5177.0,1688.0,-3489.0,W,True,False,"Taiwan, Province of China","Taiwan, Province of China",Japan,,-2515.33
3,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,39.92710029014993,-7.243538899647821,pt,2026-01-28 23:35:23.333000+00:00,2026-01-28 23:36:10.679000+00:00,40.26137841141156,-8.689887235762688,pt,128520.6371787555,128.52,4665.0,48.8,6000.0,6000.0,0.0,38.72723700359158,-9.10778963302108,pt,208588.7945388906,208.59,4468.0,32.35,1688.0,1491.0,-197.0,W,True,True,Portugal,Portugal,Portugal,,-80.07
4,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,66.91074072776479,79.6327986879731,ru,2026-01-28 23:36:24.331000+00:00,2026-01-28 23:36:59.600000+00:00,58.26602605976313,57.41094032938248,ru,1475006.3934074976,1475.01,2256.0,20.27,6000.0,6000.0,0.0,54.05210113822331,89.4465615809842,ru,1523258.428154562,1523.26,2198.0,23.7,1491.0,1433.0,-58.0,W,True,True,Russian Federation,Russian Federation,Russian Federation,Central MD,-48.25
5,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,35.203598392336055,-97.44129838434571,us,2026-01-28 23:37:00.276000+00:00,2026-01-28 23:38:29.558000+00:00,35.6636285917629,-97.46942324800092,us,51216.449720026,51.22,4864.0,90.71,6000.0,5996.0,-4.0,35.652835278242776,-97.4711964300876,us,50026.2611903906,50.03,4867.0,74.28,1433.0,1433.0,0.0,L,True,True,United States,United States,United States,South,1.1899999999999977
6,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,42.70415868979254,47.55868819119824,ru,2026-01-28 23:38:43.330000+00:00,2026-01-28 23:39:34.297000+00:00,42.65384721453721,19.43278296323793,me,2288465.4579196945,2288.47,1455.0,38.99,5996.0,5996.0,0.0,50.059262995837805,18.87614785874233,pl,2329746.9759110822,2329.75,1423.0,35.97,1433.0,1369.0,-64.0,W,False,False,Russian Federation,Montenegro,Poland,Southern MD,-41.2800000000002
7,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,11.977740879804491,104.64573876838922,kh,2026-01-28 23:39:34.563000+00:00,2026-01-28 23:40:17.406000+00:00,12.19939473311382,104.92565834502746,kh,39163.4751785051,39.16,4895.0,27.84,5996.0,5996.0,0.0,12.181932726607982,104.08732737720057,kh,64823.931977306,64.82,4828.0,41.9,1369.0,1201.0,-168.0,W,True,True,Cambodia,Cambodia,Cambodia,,-25.659999999999997
8,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,5.984237261083847,80.42425623804766,lk,2026-01-28 23:40:28.708000+00:00,2026-01-28 23:40:59.632000+00:00,7.956074526750463,80.70228027247282,lk,221395.0299737832,221.4,4437.0,32.38,5996.0,5615.0,-381.0,7.500991045314919,80.3240518947776,lk,169017.8955595709,169.02,4564.0,15.92,1201.0,1201.0,0.0,L,True,True,Sri Lanka,Sri Lanka,Sri Lanka,,52.379999999999995
9,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,56.38364544381605,13.995497567433167,se,2026-01-28 23:41:13.293000+00:00,2026-01-28 23:41:43.294000+00:00,58.0229593254279,15.357355703197983,se,199878.0808764098,199.88,4489.0,15.0,5615.0,5615.0,0.0,60.812548064596335,16.966118711487475,se,521546.7890443796,521.55,3774.0,31.47,1201.0,0.0,-1201.0,W,True,True,Sweden,Sweden,Sweden,,-321.66999999999996
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-32.36873433051317,-68.2363288387724,ar,2026-01-28 23:29:56.443000+00:00,2026-01-28 23:30:57.178000+00:00,-27.513308667935465,-66.02761417674786,ar,580282.3272880235,580.28,3656.0,55.43,6000.0,6000.0,0.0,-29.639880526202337,117.5190471608271,au,13093373.6049864,13093.37,4.0,45.73,6000.0,2348.0,-3652.0,W,True,False,Argentina,Argentina,Australia,Nuevo Cuyo,-12513.09
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,35.753753069059634,136.78954278397373,jp,2026-01-28 23:31:04.145000+00:00,2026-01-28 23:31:30.128000+00:00,36.085277927208175,138.41271549893494,jp,150742.0028984558,150.74,4609.0,24.53,6000.0,5811.0,-189.0,35.61500840724499,137.61702527337832,jp,76311.4382262864,76.31,4798.0,10.98,2348.0,2348.0,0.0,L,True,True,Japan,Japan,Japan,,74.43
3,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,43.07277002575435,-70.76524733736485,us,2026-01-28 23:31:40.940000+00:00,2026-01-28 23:32:06.551000+00:00,42.44572605955749,-71.74837858198741,us,106317.4053667067,106.32,4721.0,27.08,5811.0,5811.0,0.0,40.62906583803024,-85.82787470658316,us,1274961.221461855,1274.96,2513.0,10.61,2348.0,140.0,-2208.0,W,True,True,United States,United States,United States,Northeast,-1168.64
4,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,45.80696197989029,-96.49257782248404,us,2026-01-28 23:32:20.250000+00:00,2026-01-28 23:32:52.458000+00:00,39.99972176108429,-83.56923623046504,us,1232632.3690979693,1232.63,2571.0,33.66,5811.0,5811.0,0.0,32.84360219571255,-84.72794060426962,us,1757039.900183692,1757.04,1938.0,17.21,140.0,0.0,-140.0,W,True,True,United States,United States,United States,Midwest,-524.4099999999999
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-30.80695838742215,-71.57565213021437,cl,2026-01-28 23:16:01.402000+00:00,2026-01-28 23:17:05.920000+00:00,-24.32442478252156,-70.29971224318899,cl,731694.110637492,731.69,3369.0,49.52,6000.0,6000.0,0.0,-22.43127531056888,-69.66323037960834,cl,950479.2348749128,950.48,2994.0,54.35,6000.0,5625.0,-375.0,W,True,True,Chile,Chile,Chile,,-218.78999999999996
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,38.84226171075776,-106.94176555427748,us,2026-01-28 23:17:08.024000+00:00,2026-01-28 23:17:51.686000+00:00,38.903616576541125,-80.01853992148035,us,2322193.43176172,2322.19,1428.0,28.66,6000.0,4548.0,-1452.0,45.158045556258834,-115.9508382298788,us,1022239.252112004,1022.24,2880.0,38.93,5625.0,5625.0,0.0,L,True,True,United States,United States,United States,West,1299.95
3,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,52.67218121147356,-113.71430939079012,ca,2026-01-28 23:17:59.218000+00:00,2026-01-28 23:18:30.700000+00:00,49.252264821152544,-83.27596952070934,ca,2148620.7945642127,2148.62,1569.0,16.48,4548.0,4470.0,-78.0,39.71302811829265,-94.38885452650165,us,2058639.5999263965,2058.64,1647.0,23.88,5625.0,5625.0,0.0,L,True,False,Canada,Canada,United States,Prairie Provinces,89.98000000000002
4,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-28.65092891989541,151.62480542641225,au,2026-01-28 23:18:35.361000+00:00,2026-01-28 23:19:26.359000+00:00,-37.000256064129445,143.33404951234158,au,1208044.738074073,1208.04,2606.0,36.0,4470.0,4470.0,0.0,-30.971101165252257,118.65801204228666,au,3179592.840403499,3179.59,899.0,46.52,5625.0,3918.0,-1707.0,W,True,True,Australia,Australia,Australia,Queensland,-1971.5500000000002
5,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-5.886574055735416,-80.92211839954436,pe,2026-01-28 23:19:34.141000+00:00,2026-01-28 23:20:52.903000+00:00,-36.87000201566083,-69.1048025705931,ar,3648563.581503832,3648.56,698.0,63.76,4470.0,3432.0,-1038.0,-23.4764385015342,-68.37322708241608,cl,2372712.723673403,2372.71,1390.0,76.74,3918.0,3918.0,0.0,L,False,False,Peru,Argentina,Chile,,1275.85
6,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-11.01480895487692,-42.716256927629615,br,2026-01-28 23:21:03.266000+00:00,2026-01-28 23:22:07.250000+00:00,-34.29330702909565,146.2322545760905,au,14889193.339306729,14889.19,2.0,48.98,3432.0,0.0,-3432.0,-14.852513125110075,-52.20135619604851,br,1112734.0258617264,1112.73,2743.0,55.35,3918.0,3918.0,0.0,L,False,True,Brazil,Australia,Brazil,Nordeste,13776.460000000001
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-37.134599927064365,-63.94858515092309,ar,2026-01-28 23:13:56.412000+00:00,2026-01-28 23:14:28.854000+00:00,-32.393491914924844,-65.84391397849774,ar,554850.2057003807,554.85,3706.0,33.92,6000.0,6000.0,0.0,-32.07092957740477,27.623719914073224,za,8052958.083657671,8052.96,65.0,17.44,6000.0,2359.0,-3641.0,W,True,False,Argentina,Argentina,South Africa,Patagonia,-7498.11
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,22.304716976020163,114.2892452751311,hk,2026-01-28 23:14:42.549000+00:00,2026-01-28 23:15:34.515000+00:00,22.514315313193546,114.25658282302985,cn,23546.8882802484,23.55,4937.0,53.46,6000.0,6000.0,0.0,-22.978637181873545,-43.19103004329061,br,17705033.891744137,17705.03,0.0,36.97,2359.0,0.0,-2359.0,W,False,False,Hong Kong,China,Brazil,,-17681.48
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-3.623376947695754,103.15873187305674,id,2026-01-28 23:09:23.575000+00:00,2026-01-28 23:09:57.330000+00:00,-7.810055508897285,113.30838204608598,id,1215397.2168077826,1215.4,2595.0,35.13,6000.0,6000.0,0.0,8.243261576808962,80.66779059658516,lk,2821826.2426585127,2821.83,1091.0,18.75,6000.0,4496.0,-1504.0,W,True,False,Indonesia,Indonesia,Sri Lanka,Sumatra,-1606.4299999999998
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,54.64079622890342,22.75131438910693,lt,2026-01-28 23:10:10.872000+00:00,2026-01-28 23:10:59.178000+00:00,52.26629989249108,20.246435106658485,pl,311758.3573835548,311.76,4226.0,43.05,6000.0,6000.0,0.0,51.65309319785323,14.894721133517033,pl,619867.2127935358,619.87,3579.0,33.31,4496.0,3849.0,-647.0,W,False,False,Lithuania,Poland,Poland,,-308.11
3,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,32.002715108622844,35.869066221318185,jo,2026-01-28 23:11:06.151000+00:00,2026-01-28 23:11:50.970000+00:00,36.5780366526108,10.270101030410173,tn,2398520.578940351,2398.52,1371.0,29.82,6000.0,5733.0,-267.0,24.95265557776217,55.49524100529165,ae,2068166.7970458567,2068.17,1638.0,32.22,3849.0,3849.0,0.0,L,False,False,Jordan,Tunisia,United Arab Emirates,,330.3499999999999
4,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-43.35361222020262,-65.66615878741466,ar,2026-01-28 23:11:50.583000+00:00,2026-01-28 23:12:16.624000+00:00,-31.76889727585874,-66.52328444205331,ar,1290354.1915466352,1290.35,2492.0,27.43,5733.0,4400.0,-1333.0,-44.14092948621698,-71.75012693516992,ar,496363.2618309555,496.36,3825.0,11.04,3849.0,3849.0,0.0,L,True,True,Argentina,Argentina,Argentina,Patagonia,793.9899999999999
5,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,58.886599154751416,25.56781931336844,ee,2026-01-28 23:12:30.177000+00:00,2026-01-28 23:12:53.007000+00:00,57.48772013200175,25.38351790466897,lv,155922.7761393075,155.92,4597.0,7.83,4400.0,4400.0,0.0,53.466816526677576,10.21198143762212,de,1121445.2126898991,1121.45,2730.0,22.46,3849.0,1049.0,-2800.0,W,False,False,Estonia,Latvia,Germany,,-965.5300000000001
6,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-37.99590915327535,-57.589258053381805,ar,2026-01-28 23:13:04.946000+00:00,2026-01-28 23:13:32.079000+00:00,-37.96073646286455,-57.61124273929003,ar,4359.9506115104,4.36,4988.0,28.51,4400.0,4400.0,0.0,-34.60419345216362,-58.513783675514,ar,386127.9941347186,386.13,4060.0,12.13,1049.0,0.0,-1049.0,W,True,True,Argentina,Argentina,Argentina,Buenos Aires,-381.77
1,NoMoveDuels,True,63c23ec9563ddfcf1b8cd67e,False,-24.60483686145825,24.5544404907754,bw,2026-01-28 23:07:07.486000+00:00,2026-01-28 23:07:33.230000+00:00,-23.54624425489889,26.590981211561257,bw,237907.515983572,237.91,4397.0,10.74,6000.0,6000.0,0.0,-26.26474028218754,28.37568165211615,za,425769.7732896084,425.77,3972.0,20.65,6000.0,5575.0,-425.0,W,True,False,Botswana,Botswana,South Africa,,-187.85999999999999
2,NoMoveDuels,True,63c23ec9563ddfcf1b8cd67e,False,53.52858623333951,-109.29851756107504,ca,2026-01-28 23:07:40.352000+00:00,2026-01-28 23:08:17.419000+00:00,-21.64287553747725,-52.80258631517172,br,9954037.18145627,9954.04,23.0,38.46,6000.0,4200.0,-1800.0,38.47599858678939,-98.45962032872782,us,1866611.3517004875,1866.61,1823.0,22.07,5575.0,5575.0,0.0,L,False,False,Canada,Brazil,United States,Prairie Provinces,8087.430000000001
3,NoMoveDuels,True,63c23ec9563ddfcf1b8cd67e,False,36.27127428801236,-115.5766002668928,us,2026-01-28 23:08:30.975000+00:00,2026-01-28 23:09:03.685000+00:00,-45.08353935752272,170.53792641798043,nz,11689452.47849777,11689.45,9.0,17.71,4200.0,0.0,-4200.0,35.87315441398526,-115.23888322557428,us,53675.0637087364,53.68,4857.0,31.46,5575.0,5575.0,0.0,L,False,True,United States,New Zealand,United States,West,11635.77
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,53.36090654159148,-6.279372178392503,ie,2026-01-28 23:02:38.101000+00:00,2026-01-28 23:03:06.798000+00:00,53.35084073818272,-6.263901290990843,ie,1518.8650637465,1.52,4996.0,13.7,6000.0,6000.0,0.0,53.36883183114122,-6.263555365897813,ie,1370.4029122517,1.37,4996.0,15.96,6000.0,6000.0,0.0,D,True,True,Ireland,Ireland,Ireland,,0.1499999999999999
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,41.90065022324816,19.56600357136135,al,2026-01-28 23:03:06.275000+00:00,2026-01-28 23:03:31.527000+00:00,42.97633518621021,23.97504162853673,bg,381016.8439013522,381.02,4071.0,26.63,6000.0,6000.0,0.0,37.93221088031394,35.32933470688524,tr,1412476.6236525464,1412.48,2334.0,10.25,6000.0,4263.0,-1737.0,W,False,False,Albania,Bulgaria,Türkiye,,-1031.46
3,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,35.94655510780251,139.87888832071854,jp,2026-01-28 23:03:45.066000+00:00,2026-01-28 23:04:10.154000+00:00,36.28178589352245,139.2808330489566,jp,65387.634906062,65.39,4827.0,10.09,6000.0,6000.0,0.0,34.716307600204566,135.15794307360926,jp,449520.4095258324,449.52,3923.0,19.75,4263.0,3359.0,-904.0,W,True,True,Japan,Japan,Japan,,-384.13
4,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-6.26055444747571,107.17369565490011,id,2026-01-28 23:04:17.037000+00:00,2026-01-28 23:04:49.239000+00:00,-6.587607890454183,107.86150654428458,id,84253.4778412587,84.25,4778.0,17.2,6000.0,6000.0,0.0,-2.853169824632729,107.85329183443086,id,386297.4458695648,386.3,4059.0,27.3,3359.0,2640.0,-719.0,W,True,True,Indonesia,Indonesia,Indonesia,Java & Nusa Tenggara,-302.05
5,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,53.2094994626932,7.048762627444064,nl,2026-01-28 23:04:56.558000+00:00,2026-01-28 23:05:24.390000+00:00,52.14681200971164,5.990806810760674,nl,138018.6930883001,138.02,4641.0,12.83,6000.0,5730.0,-270.0,52.82249124543299,6.272444027773951,nl,67443.3961716797,67.44,4821.0,26.86,2640.0,2640.0,0.0,L,True,True,Netherlands,Netherlands,Netherlands,,70.58000000000001
6,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,14.646260394085116,-91.5708420429048,gt,2026-01-28 23:05:35.736000+00:00,2026-01-28 23:06:10.568000+00:00,14.99654634106845,-90.626218511409,gt,108756.3125505359,108.76,4715.0,19.83,5730.0,5730.0,0.0,-12.315597523246234,-59.120996824846245,br,4664707.409303083,4664.71,404.0,31.21,2640.0,0.0,-2640.0,W,True,False,Guatemala,Guatemala,Brazil,,-4555.95
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-2.874154683985614,-40.87872271423063,br,2026-01-28 19:18:58.707000+00:00,2026-01-28 19:19:28.980000+00:00,-8.920998303228112,-37.22475881171908,br,784394.145839244,784.39,3275.0,28.46,6000.0,5966.0,-34.0,-9.5996877126799,-39.42331130896408,br,764933.2062266266,764.93,3309.0,15.27,6000.0,6000.0,0.0,L,True,True,Brazil,Brazil,Brazil,Nordeste,19.460000000000036
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-29.8258367639104,17.851047392224284,za,2026-01-28 19:19:39.428000+00:00,2026-01-28 19:21:38.799000+00:00,-26.069184045657583,31.378976028359062,sz,1391850.0832938491,1391.85,2360.0,120.83,5966.0,4659.0,-1307.0,-31.01683871670812,23.683982929251982,za,574682.979063211,574.68,3667.0,104.37,6000.0,6000.0,0.0,L,False,True,South Africa,Eswatini,South Africa,,817.17
3,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-0.689536924828515,-77.3110590459036,ec,2026-01-28 19:21:52.465000+00:00,2026-01-28 19:23:06.618000+00:00,-12.070260978596396,-76.96069468838904,pe,1266068.899426544,1266.07,2525.0,59.15,4659.0,3882.0,-777.0,5.064365190227193,-73.46527935734257,co,769283.97893704,769.28,3302.0,70.9,6000.0,6000.0,0.0,L,False,False,Ecuador,Peru,Colombia,,496.78999999999996
4,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,15.943089376641227,99.69393328785584,th,2026-01-28 19:23:15.625000+00:00,2026-01-28 19:23:51.172000+00:00,14.625221026957416,100.10250031942716,th,152952.4960664766,152.95,4604.0,20.55,3882.0,3882.0,0.0,14.24792279320028,100.8462495050855,th,225461.301733281,225.46,4427.0,22.8,6000.0,5823.0,-177.0,W,True,True,Thailand,Thailand,Thailand,,-72.51000000000002
5,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,51.23132635900989,51.37384682230528,kz,2026-01-28 19:23:50.684000+00:00,2026-01-28 19:24:23.669000+00:00,51.5028363216158,71.04084791161341,kz,1361547.9790044865,1361.55,2399.0,17.98,3882.0,3882.0,0.0,51.163360335116174,71.47232197411006,kz,1396087.6307401664,1396.09,2354.0,20.59,5823.0,5755.0,-68.0,W,True,True,Kazakhstan,Kazakhstan,Kazakhstan,,-34.539999999999964
6,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,8.002648942196513,123.48524550871046,ph,2026-01-28 19:24:23.672000+00:00,2026-01-28 19:24:56.092000+00:00,8.023884742564432,124.28567324846456,ph,88166.0694967479,88.17,4768.0,17.42,3882.0,3882.0,0.0,14.088624489941084,121.80671856394495,ph,701059.8002175265,701.06,3425.0,27.21,5755.0,3069.0,-2686.0,W,True,True,Philippines,Philippines,Philippines,,-612.89
7,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,42.49832240296976,143.26405282403587,jp,2026-01-28 19:25:03.142000+00:00,2026-01-28 19:25:47.452000+00:00,34.987252115464955,134.7806657350151,jp,1111848.8039864183,1111.85,2744.0,29.31,3882.0,0.0,-3882.0,42.93831031786729,142.06691589407515,jp,109352.8830196343,109.35,4714.0,36.06,3069.0,3069.0,0.0,L,True,True,Japan,Japan,Japan,,1002.4999999999999
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,49.612486937814026,6.16828282665286,lu,2026-01-28 14:23:11.110000+00:00,2026-01-28 14:23:37.271000+00:00,49.61215958175763,6.113869521811992,lu,3920.6165072111,3.92,4989.0,11.16,6000.0,6000.0,0.0,49.77544237980006,6.104051876084009,lu,18699.5342055737,18.7,4950.0,20.2,6000.0,5961.0,-39.0,W,True,True,Luxembourg,Luxembourg,Luxembourg,,-14.78
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,-29.21656113040613,26.84551543289585,za,2026-01-28 14:23:43.591000+00:00,2026-01-28 14:24:14.940000+00:00,-26.12123413572999,28.028163579576848,za,363347.4563441084,363.35,4110.0,16.35,6000.0,5914.0,-86.0,-30.097860908732223,23.641142447057028,za,324756.0776272046,324.76,4196.0,24.05,5961.0,5961.0,0.0,L,True,True,South Africa,South Africa,South Africa,,38.59000000000003
3,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,45.05787930836862,-107.33707524834476,us,2026-01-28 14:24:19.920000+00:00,2026-01-28 14:25:09.247000+00:00,45.978250701417565,-112.59607040953205,us,422240.4595520044,422.24,3981.0,34.33,5914.0,5914.0,0.0,43.67896090870703,-95.86204110476916,us,924111.38312434,924.11,3037.0,50.65,5961.0,5017.0,-944.0,W,True,True,United States,United States,United States,West,-501.87
4,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,42.469964977492495,75.97671416584377,kg,2026-01-28 14:25:22.837000+00:00,2026-01-28 14:25:52.431000+00:00,41.67825769664797,73.15793132481235,kg,248738.2824533942,248.74,4372.0,31.09,5914.0,5914.0,0.0,15.375099919609632,-90.518785561115,gt,13436080.428853655,13436.08,4.0,14.59,5017.0,649.0,-4368.0,W,True,False,Kyrgyzstan,Kyrgyzstan,Guatemala,,-13187.34
5,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,59.88209873636709,6.463785953303252,no,2026-01-28 14:26:06.177000+00:00,2026-01-28 14:26:38.265000+00:00,61.9317142581859,14.904686597574672,se,509596.7241888017,509.6,3798.0,18.58,5914.0,5914.0,0.0,65.61583922557064,15.209574193122206,no,776164.4021308405,776.16,3289.0,17.09,649.0,0.0,-649.0,W,False,True,Norway,Sweden,Norway,,-266.55999999999995
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,6.013441882988916,80.56627334992571,lk,2026-01-28 14:20:59.946000+00:00,2026-01-28 14:21:32.337000+00:00,7.034103943643537,80.2211818095537,lk,119724.3955438095,119.72,4687.0,17.39,6000.0,6000.0,0.0,19.43332279131504,102.5768844666427,la,2809384.8565871464,2809.38,1098.0,29.05,6000.0,2411.0,-3589.0,W,True,False,Sri Lanka,Sri Lanka,Lao People's Democratic Republic,,-2689.6600000000003
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,5.448491313511398,103.02602508070152,my,2026-01-28 14:21:41.272000+00:00,2026-01-28 14:22:47.573000+00:00,3.6804639142527953,102.07340743742236,my,223155.2534970297,223.16,4433.0,67.82,6000.0,6000.0,0.0,11.478874970778048,123.0903206357756,ph,2305099.6817961684,2305.1,1442.0,51.3,2411.0,0.0,-2411.0,W,True,False,Malaysia,Malaysia,Philippines,,-2081.94
1,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,13.177920892799785,103.242852215638,kh,2026-01-28 13:23:01.744000+00:00,2026-01-28 13:23:26.348000+00:00,7.307669664495896,80.615774286674,lk,2558863.2971780063,2558.86,1257.0,9.6,6000.0,3281.0,-2719.0,16.174895840707258,105.69464086379132,th,424957.4880286556,424.96,3976.0,20.75,6000.0,6000.0,0.0,L,False,False,Cambodia,Sri Lanka,Thailand,,2133.9
2,NoMoveDuels,True,62a44b22040f04bd36e8a914,False,26.10714135375682,51.25140304620267,qa,2026-01-28 13:23:34.758000+00:00,2026-01-28 13:24:05.419000+00:00,24.87186987164365,55.425145641271314,ae,440839.456088451,440.84,3942.0,32.19,3281.0,3261.0,-20.0,23.425388055894864,54.33925320543601,ae,431382.5778721734,431.38,3962.0,15.66,6000.0,6000.0,0.0,L,False,False,Qatar,United Arab Emirates,United Arab Emirates,,9.45999999999998
